tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,won
2003-520,Roland Garros,Clay,128,G,20030526,104,103812,,Q,Victor Hanescu,R,198,ROU,21.8453114305,122,317,6-7(1) 6-4 6-2 3-6 6-3,5,R32,205,7,5,160,89,57,29,24,9,20,0
2003-520,Roland Garros,Clay,128,G,20030526,105,102434,29,,Vincent Spadea,R,183,USA,28.8514715948,32,1030,5-7 6-4 6-2 7-5,5,R32,176,4,4,124,68,42,28,21,9,17,0
2003-520,Roland Garros,Clay,128,G,20030526,106,101965,22,,Wayne Ferreira,R,185,RSA,31.6933607118,24,1185,6-3 1-6 7-6(3) 2-3 RET,5,R32,173,7,0,112,55,33,35,17,5,9,0
2003-520,Roland Garros,Clay,128,G,20030526,107,103344,,,Ivan Ljubicic,R,193,CRO,24.1861738535,43,845,6-4 7-5 3-6 6-2,5,R32,156,21,7,136,72,55,25,20,11,17,0
2003-520,Roland Garros,Clay,128,G,20030526,108,103428,31,,Juan Ignacio Chela,R,190,ARG,23.7371663244,35,955,6-2 6-3 3-6 2-6 6-3,5,R32,186,5,16,131,55,38,34,21,5,13,0
2003-520,Roland Garros,Clay,128,G,20030526,109,102722,,Q,Attila Savolt,R,183,HUN,27.3018480493,141,273,6-4 6-1 6-1,5,R32,120,5,4,87,33,20,22,12,9,16,0
2003-520,Roland Garros,Clay,128,G,20030526,110,101962,23,,Younes El Aynaoui,R,193,MAR,31.7015742642,26,1175,6-2 6-4 3-6 7-6(2),5,R32,170,9,7,132,82,57,22,20,8,13,0
2003-520,Roland Garros,Clay,128,G,20030526,111,102869,,Q,Galo Blanco,R,173,ESP,26.6283367556,139,278,7-6(3) 6-2 2-2 RET,5,R32,126,5,4,76,37,24,19,12,1,5,0
2003-520,Roland Garros,Clay,128,G,20030526,112,103598,26,,Xavier Malisse,R,185,BEL,22.8501026694,29,1100,6-4 7-5 7-5,5,R32,129,13,5,99,46,35,28,17,6,10,0
2003-520,Roland Garros,Clay,128,G,20030526,113,102856,15,,Gustavo Kuerten,R,190,BRA,26.7049965777,16,1540,6-4 1-6 7-6(2) 6-4,5,R16,166,5,6,147,81,54,31,20,14,19,0
2003-520,Roland Garros,Clay,128,G,20030526,114,103096,32,,Arnaud Clement,R,173,FRA,25.4373716632,36,940,6-2 7-5 7-5,5,R16,187,4,3,118,58,36,29,16,9,15,0
2003-520,Roland Garros,Clay,128,G,20030526,115,102456,20,,Felix Mantilla,R,180,ESP,28.6707734428,21,1255,6-2 6-1 6-1,5,R16,100,1,2,88,49,26,12,11,9,17,0
2003-520,Roland Garros,Clay,128,G,20030526,116,103813,30,,Jarkko Nieminen,L,185,FIN,21.839835729,34,960,6-3 6-3 6-2,5,R16,92,4,1,85,61,34,11,13,3,9,0
2003-520,Roland Garros,Clay,128,G,20030526,117,102783,11,,Rainer Schuettler,R,180,GER,27.0828199863,11,1810,6-3 6-3 7-5,5,R16,121,0,3,90,55,38,12,15,9,15,0
2003-520,Roland Garros,Clay,128,G,20030526,118,102562,13,,Jiri Novak,R,190,CZE,28.1779603012,14,1731,7-5 6-3 6-2,5,R16,103,2,5,97,54,33,20,14,7,12,0
2003-520,Roland Garros,Clay,128,G,20030526,119,103151,,,Mariano Zabaleta,R,183,ARG,25.2375085558,39,878,6-4 7-6(4) 5-7 6-7(4) 6-3,5,R16,281,7,7,173,95,62,38,28,4,14,0
2003-520,Roland Garros,Clay,128,G,20030526,120,103581,,,Flavio Saretta,R,183,BRA,22.9075975359,78,546,6-2 6-1 7-5,5,R16,104,0,1,87,62,33,8,14,9,17,0
2003-520,Roland Garros,Clay,128,G,20030526,121,103990,28,,Tommy Robredo,R,180,ESP,21.067761807,31,1055,2-6 3-6 6-4 7-5 6-2,5,QF,209,4,6,147,113,70,15,23,9,16,0
2003-520,Roland Garros,Clay,128,G,20030526,122,103602,19,,Fernando Gonzalez,R,183,CHI,22.8227241615,20,1276,6-1 3-6 6-1 5-7 6-4,5,QF,209,5,15,166,80,51,38,22,21,29,0
2003-520,Roland Garros,Clay,128,G,20030526,123,102845,4,,Carlos Moya,R,190,ESP,26.7433264887,4,2985,6-3 6-4 5-7 4-6 8-6,5,QF,232,12,7,158,84,66,42,27,6,9,0
2003-520,Roland Garros,Clay,128,G,20030526,124,101736,2,,Andre Agassi,R,180,USA,33.0732375086,2,3900,4-6 6-3 6-2 6-4,5,QF,152,1,4,112,73,43,14,18,6,15,0
2003-520,Roland Garros,Clay,128,G,20030526,125,102610,9,,Albert Costa,R,180,ESP,27.9178644764,9,1920,6-3 7-6(5) 6-4,5,SF,164,6,7,116,63,42,23,16,8,13,0
2003-520,Roland Garros,Clay,128,G,20030526,126,103909,7,,Guillermo Coria,R,175,ARG,21.363449692,7,1985,7-6(4) 6-4 7-6(0),5,SF,160,1,3,112,86,54,14,17,7,10,0
2003-520,Roland Garros,Clay,128,G,20030526,127,103280,,,Martin Verkerk,R,196,NED,24.5667351129,46,793,6-1 6-3 6-2,5,F,129,12,7,100,47,31,16,12,15,22,0
2003-414,Hamburg Masters,Clay,64,M,20030512,1,103082,,WC,Markus Hantschk,R,188,GER,25.4757015743,210,156,6-1 4-6 6-4,3,R64,143,3,2,98,54,38,18,14,5,9,0
2003-414,Hamburg Masters,Clay,64,M,20030512,2,102839,,,Nicolas Lapentti,R,188,ECU,26.7433264887,46,835,6-4 6-2,3,R64,82,1,1,58,29,16,12,9,3,7,0
2003-414,Hamburg Masters,Clay,64,M,20030512,3,103252,,Q,Alberto Martin,R,175,ESP,24.7255304586,62,680,6-0 6-4,3,R64,86,0,5,65,38,20,10,8,6,11,0
2003-414,Hamburg Masters,Clay,64,M,20030512,4,103133,,LL,Olivier Mutis,R,175,FRA,25.2703627652,81,514,6-2 2-6 7-5,3,R64,112,3,7,87,40,30,20,14,6,11,0
2003-414,Hamburg Masters,Clay,64,M,20030512,5,103970,,,David Ferrer,R,175,ESP,21.1088295688,61,688,7-5 6-1,3,R64,84,0,4,51,26,14,10,9,1,6,0
2003-414,Hamburg Masters,Clay,64,M,20030512,6,103204,,Q,Hugo Armando,R,183,USA,24.9582477755,658,21,6-4 6-4,3,R64,88,1,3,59,33,21,13,10,4,7,0
2003-414,Hamburg Masters,Clay,64,M,20030512,7,102148,,,Fabrice Santoro,R,178,FRA,30.4202600958,54,745,6-3 6-3,3,R64,81,2,1,68,32,19,17,9,10,14,0
2003-414,Hamburg Masters,Clay,64,M,20030512,8,103444,,LL,Jean Rene Lisnard,R,173,MON,23.627652293,103,387,6-3 6-3,3,R64,74,0,4,54,27,15,9,9,4,9,0
2003-414,Hamburg Masters,Clay,64,M,20030512,9,103344,,,Ivan Ljubicic,R,193,CRO,24.1478439425,45,845,6-4 6-4,3,R64,74,3,1,63,35,26,15,10,3,5,0
2003-414,Hamburg Masters,Clay,64,M,20030512,10,102703,,,Hyung Taik Lee,R,180,KOR,27.3538672142,57,726,3-6 7-6(1) 7-5,3,R64,146,4,4,129,77,52,22,17,14,19,0
2003-414,Hamburg Masters,Clay,64,M,20030512,11,102344,,,Karol Kucera,R,188,SVK,29.1882272416,50,768,7-5 6-4,3,R64,101,5,6,88,53,36,13,11,8,11,0
2003-414,Hamburg Masters,Clay,64,M,20030512,12,103285,,,Radek Stepanek,R,185,CZE,24.4544832307,47,787,6-4 6-3,3,R64,69,2,5,58,38,18,11,10,5,10,0
2003-414,Hamburg Masters,Clay,64,M,20030512,13,103428,,,Juan Ignacio Chela,R,190,ARG,23.6988364134,34,1025,6-2 6-4,3,R64,71,6,4,52,29,21,10,9,2,5,0
2003-414,Hamburg Masters,Clay,64,M,20030512,14,102437,,Q,Adrian Voinea,R,185,ROU,28.7638603696,90,471,6-0 6-2,3,R64,43,0,0,38,27,10,5,7,0,5,0
2003-414,Hamburg Masters,Clay,64,M,20030512,15,102565,,WC,Alexander Waske,R,188,GER,28.1149897331,110,352,6-3 6-2,3,R64,77,5,5,85,50,28,17,8,11,14,0
2003-414,Hamburg Masters,Clay,64,M,20030512,16,103387,7,,Paradorn Srichaphan,R,185,THA,23.909650924,9,1865,6-4 6-3,3,R64,72,1,3,48,25,5,10,9,5,13,0
2003-414,Hamburg Masters,Clay,64,M,20030512,17,102562,6,,Jiri Novak,R,190,CZE,28.1396303901,10,1801,6-1 6-4,3,R64,76,2,4,69,44,25,8,9,6,11,0
2003-414,Hamburg Masters,Clay,64,M,20030512,18,101885,,,Wayne Arthurs,L,190,AUS,32.1505817933,55,735,6-4 3-6 6-3,3,R64,84,10,7,76,43,32,17,14,2,6,0
2003-414,Hamburg Masters,Clay,64,M,20030512,19,102905,,,Stefan Koubek,L,175,AUT,26.3545516769,60,695,6-4 0-6 6-1,3,R64,83,6,3,75,41,28,14,12,2,7,0
2003-414,Hamburg Masters,Clay,64,M,20030512,20,102434,,,Vincent Spadea,R,183,USA,28.8131416838,33,1040,6-2 6-2,3,R64,71,1,2,55,28,17,12,8,6,10,0
2003-414,Hamburg Masters,Clay,64,M,20030512,21,102374,13,,Alex Corretja,R,180,ESP,29.0841889117,17,1410,7-6(3) 4-6 6-3,3,R64,143,2,3,101,64,36,20,15,2,7,0
2003-414,Hamburg Masters,Clay,64,M,20030512,22,103171,,,Raemon Sluiter,R,185,NED,25.0787132101,64,660,6-4 7-5,3,R64,74,10,6,68,43,24,11,11,2,7,0
2003-414,Hamburg Masters,Clay,64,M,20030512,23,103103,,,Dominik Hrbaty,R,183,SVK,25.3497604381,59,697,6-7(4) 6-4 6-4,3,R64,129,7,7,101,55,36,24,16,5,11,0
2003-414,Hamburg Masters,Clay,64,M,20030512,24,103018,,,Max Mirnyi,R,196,BLR,25.8480492813,28,1080,6-3 6-3,3,R64,57,2,6,46,27,21,6,9,2,5,0
2003-414,Hamburg Masters,Clay,64,M,20030512,25,103017,,WC,Nicolas Kiefer,R,183,GER,25.8507871321,75,556,6-4 6-4,3,R64,93,4,7,58,30,24,10,10,3,6,0
2003-414,Hamburg Masters,Clay,64,M,20030512,26,101962,,,Younes El Aynaoui,R,193,MAR,31.6632443532,21,1245,7-6(7) 6-4,3,R64,103,12,4,96,66,43,14,11,12,14,0
2003-414,Hamburg Masters,Clay,64,M,20030512,27,102998,,,Jan Michael Gambill,R,190,USA,25.9383983573,40,880,7-5 6-4,3,R64,89,2,3,76,53,33,10,11,5,9,0
2003-414,Hamburg Masters,Clay,64,M,20030512,28,103835,,Q,Filippo Volandri,R,183,ITA,21.6810403833,79,528,6-3 6-4,3,R64,89,0,3,59,41,26,7,9,1,4,0
2003-414,Hamburg Masters,Clay,64,M,20030512,29,103484,16,,James Blake,R,185,USA,23.370294319,25,1155,6-7(3) 6-1 6-2,3,R64,110,10,4,101,57,34,22,13,10,16,0
2003-414,Hamburg Masters,Clay,64,M,20030512,30,103888,,,Mardy Fish,R,188,USA,21.4209445585,51,762,5-7 6-4 6-2,3,R64,128,6,5,118,55,38,25,15,8,14,0
2003-414,Hamburg Masters,Clay,64,M,20030512,31,103908,,,Paul Henri Mathieu,R,185,FRA,21.3278576318,44,855,7-5 6-4,3,R64,102,2,1,57,38,26,9,11,3,7,0
2003-414,Hamburg Masters,Clay,64,M,20030512,32,102401,,Q,Scott Draper,L,178,AUS,28.9336071184,113,346,6-3 5-7 6-3,3,R64,111,3,2,102,56,36,19,15,6,12,0
2003-414,Hamburg Masters,Clay,64,M,20030512,33,103096,,,Arnaud Clement,R,173,FRA,25.3990417522,37,910,6-7(7) 6-4 7-6(6),3,R32,216,3,2,123,66,44,16,17,9,17,0
2003-414,Hamburg Masters,Clay,64,M,20030512,34,102456,,,Felix Mantilla,R,180,ESP,28.6324435318,20,1255,6-2 6-1,3,R32,58,0,2,51,33,17,5,8,3,8,0
2003-414,Hamburg Masters,Clay,64,M,20030512,35,102694,,WC,Lars Burgsmuller,R,183,GER,27.4305270363,98,399,6-4 4-6 6-4,3,R32,145,3,2,99,59,38,24,15,4,7,0
2003-414,Hamburg Masters,Clay,64,M,20030512,36,102179,,Q,Antony Dupuis,R,185,FRA,30.2094455852,88,480,5-7 6-2 6-3,3,R32,134,9,2,92,62,43,12,14,2,6,0
2003-414,Hamburg Masters,Clay,64,M,20030512,37,104053,4,,Andy Roddick,R,188,USA,20.6981519507,6,2115,3-6 6-2 6-3,3,R32,96,3,2,72,37,29,19,13,3,6,0
2003-414,Hamburg Masters,Clay,64,M,20030512,38,103990,14,,Tommy Robredo,R,180,ESP,21.029431896,22,1245,3-6 6-3 6-1,3,R32,97,4,6,99,53,32,21,13,6,11,0
2003-414,Hamburg Masters,Clay,64,M,20030512,39,103786,,,Nikolay Davydenko,R,178,RUS,21.9411362081,41,880,7-5 6-0,3,R32,81,1,4,67,40,20,7,9,5,12,0
2003-414,Hamburg Masters,Clay,64,M,20030512,40,103852,,,Feliciano Lopez,L,188,ESP,21.6399726215,58,722,6-1 6-2,3,R32,48,2,1,39,22,11,10,7,5,9,0
2003-414,Hamburg Masters,Clay,64,M,20030512,41,103971,,LL,Karol Beck,R,180,SVK,21.106091718,76,544,6-7(7) 6-4 6-2,3,R32,124,2,6,91,36,23,25,15,7,14,0
2003-414,Hamburg Masters,Clay,64,M,20030512,42,103813,,,Jarkko Nieminen,L,185,FIN,21.8015058179,35,975,6-3 6-4,3,R32,81,0,0,55,41,22,6,9,3,7,0
2003-414,Hamburg Masters,Clay,64,M,20030512,43,103598,,,Xavier Malisse,R,185,BEL,22.8117727584,30,1070,6-3 7-6(4),3,R32,98,6,4,76,40,27,14,10,5,9,0
2003-414,Hamburg Masters,Clay,64,M,20030512,44,102227,,Q,Sargis Sargsian,R,180,ARM,29.9383983573,72,578,6-1 6-1,3,R32,52,1,2,47,30,12,5,7,3,9,0
2003-414,Hamburg Masters,Clay,64,M,20030512,45,102610,5,,Albert Costa,R,180,ESP,27.8795345654,8,1910,3-6 6-3 7-6(3),3,R32,170,4,3,110,72,49,20,15,4,7,0
2003-414,Hamburg Masters,Clay,64,M,20030512,46,103206,10,,Sebastien Grosjean,R,175,FRA,24.9527720739,15,1575,6-0 3-6 6-2,3,R32,115,5,0,82,42,23,22,12,2,7,0
2003-414,Hamburg Masters,Clay,64,M,20030512,47,103176,,,David Sanchez,R,183,ESP,25.0595482546,53,748,6-7(8) 6-3 6-1,3,R32,129,2,6,93,57,30,15,14,6,14,0
2003-414,Hamburg Masters,Clay,64,M,20030512,48,102845,2,,Carlos Moya,R,190,ESP,26.7049965777,4,2985,7-5 6-4,3,R32,89,3,0,64,36,25,11,11,4,9,0
2003-414,Hamburg Masters,Clay,64,M,20030512,49,103720,1,,Lleyton Hewitt,R,180,AUS,22.2094455852,1,4260,6-1 3-6 6-0,3,R16,96,0,3,67,43,19,13,11,4,10,0
2003-414,Hamburg Masters,Clay,64,M,20030512,50,102783,9,,Rainer Schuettler,R,180,GER,27.0444900753,11,1770,7-6(3) 6-2,3,R16,99,0,4,75,42,22,18,10,4,8,0
2003-414,Hamburg Masters,Clay,64,M,20030512,51,103151,,,Mariano Zabaleta,R,183,ARG,25.1991786448,38,893,6-3 6-0,3,R16,48,0,3,45,25,13,6,8,4,9,0
2003-414,Hamburg Masters,Clay,64,M,20030512,52,102856,11,,Gustavo Kuerten,R,190,BRA,26.6666666667,14,1590,7-6(4) 6-4,3,R16,94,0,3,69,44,30,13,11,4,6,0
2003-414,Hamburg Masters,Clay,64,M,20030512,53,104022,,,Mikhail Youzhny,R,183,RUS,20.8788501027,32,1045,6-3 6-3,3,R16,76,0,1,58,35,18,10,9,5,10,0
2003-414,Hamburg Masters,Clay,64,M,20030512,54,103819,3,,Roger Federer,R,185,SUI,21.7577002053,5,2890,6-3 2-6 6-3,3,R16,124,1,5,85,52,33,13,13,6,12,0
2003-414,Hamburg Masters,Clay,64,M,20030512,55,102450,,,Tim Henman,R,185,GBR,28.6789869952,27,1090,6-4 6-3,3,R16,68,4,2,52,36,19,7,10,2,7,0
2003-414,Hamburg Masters,Clay,64,M,20030512,56,104745,,Q,Rafael Nadal,L,185,ESP,16.93908282,87,486,6-2 6-2,3,R16,59,1,2,48,35,18,7,8,2,6,0
2003-414,Hamburg Masters,Clay,64,M,20030512,57,103602,15,,Fernando Gonzalez,R,183,CHI,22.7843942505,23,1186,5-7 6-3 6-4,3,QF,140,6,4,104,60,36,19,15,6,13,0
2003-414,Hamburg Masters,Clay,64,M,20030512,58,101965,,,Wayne Ferreira,R,185,RSA,31.6550308008,26,1095,7-5 6-2,3,QF,83,4,3,67,38,24,12,10,4,8,0
2003-414,Hamburg Masters,Clay,64,M,20030512,59,102882,,,Mark Philippoussis,R,196,AUS,26.507871321,67,630,6-2 6-0,3,QF,57,3,2,48,20,10,7,7,9,15,0
2003-414,Hamburg Masters,Clay,64,M,20030512,60,103694,,,Olivier Rochus,R,168,BEL,22.3107460643,65,638,6-1 6-1,3,QF,54,0,2,39,27,13,2,7,2,7,0
2003-414,Hamburg Masters,Clay,64,M,20030512,61,103900,8,,David Nalbandian,R,180,ARG,21.3579739904,13,1715,6-4 6-1,3,SF,79,4,3,65,33,22,12,9,3,7,0
2003-414,Hamburg Masters,Clay,64,M,20030512,62,103292,,,Gaston Gaudio,R,175,ARG,24.4216290212,29,1080,6-3 6-7(3) 6-0,3,SF,150,2,1,88,59,35,9,13,4,11,0
2003-414,Hamburg Masters,Clay,64,M,20030512,63,102860,,,Agustin Calleri,R,183,ARG,26.6557152635,31,1050,6-3 6-4 6-4,5,F,134,4,6,84,45,32,17,14,6,11,0
2003-416,Rome Masters,Clay,64,M,20030505,1,101736,1,,Andre Agassi,R,180,USA,33.015742642,1,4395,0-6 7-6(3) 6-4,3,R64,115,5,3,81,54,42,13,14,1,3,0
2003-416,Rome Masters,Clay,64,M,20030505,2,103598,,,Xavier Malisse,R,185,BEL,22.7926078029,26,1140,6-2 6-4,3,R64,74,3,2,66,30,21,16,9,3,6,0
2003-416,Rome Masters,Clay,64,M,20030505,3,104022,,,Mikhail Youzhny,R,183,RUS,20.8596851472,31,1055,7-6(1) 6-3,3,R64,87,1,2,61,35,24,17,11,1,3,0
2003-416,Rome Masters,Clay,64,M,20030505,4,102450,,,Tim Henman,R,185,GBR,28.6598220397,28,1090,6-2 6-1,3,R64,88,1,3,67,32,15,17,8,6,11,0
2003-416,Rome Masters,Clay,64,M,20030505,5,103900,11,,David Nalbandian,R,180,ARG,21.3388090349,12,1745,6-3 1-6 6-0,3,R64,107,1,5,74,32,15,21,11,7,13,0
2003-416,Rome Masters,Clay,64,M,20030505,6,102148,,,Fabrice Santoro,R,178,FRA,30.4010951403,52,745,7-5 7-5,3,R64,108,4,0,73,42,27,18,12,8,11,0
2003-416,Rome Masters,Clay,64,M,20030505,7,102106,,WC,Davide Sanguinetti,R,188,ITA,30.6913073238,87,478,6-1 6-3,3,R64,87,0,5,60,30,19,9,8,8,13,0
2003-416,Rome Masters,Clay,64,M,20030505,8,103318,,Q,Zeljko Krajan,R,178,CRO,24.2491444216,105,380,6-4 7-5,3,R64,102,5,2,58,38,22,12,11,1,5,0
2003-416,Rome Masters,Clay,64,M,20030505,9,102950,,,Fernando Vicente,R,180,ESP,26.1574264203,50,766,6-2 6-4,3,R64,59,1,1,50,26,17,9,9,1,5,0
2003-416,Rome Masters,Clay,64,M,20030505,10,102839,,,Nicolas Lapentti,R,188,ECU,26.7241615332,44,835,4-6 7-6(3) 6-3,3,R64,132,4,2,88,63,46,19,15,6,7,0
2003-416,Rome Masters,Clay,64,M,20030505,11,103408,,,Brian Vahaly,R,183,USA,23.794661191,73,574,7-5 4-6 6-3,3,R64,140,2,3,106,77,50,12,15,7,11,0
2003-416,Rome Masters,Clay,64,M,20030505,12,101962,16,,Younes El Aynaoui,R,193,MAR,31.6440793977,23,1245,6-1 1-6 6-4,3,R64,100,11,4,88,58,39,11,12,6,10,0
2003-416,Rome Masters,Clay,64,M,20030505,13,103387,9,,Paradorn Srichaphan,R,185,THA,23.8904859685,10,1885,6-1 6-2,3,R64,62,1,2,45,34,16,3,7,5,10,0
2003-416,Rome Masters,Clay,64,M,20030505,14,102344,,,Karol Kucera,R,188,SVK,29.1690622861,49,768,2-6 6-1 7-5,3,R64,131,4,6,85,48,36,10,13,3,9,0
2003-416,Rome Masters,Clay,64,M,20030505,15,102434,,,Vincent Spadea,R,183,USA,28.7939767283,30,1055,6-3 7-6(2),3,R64,106,2,3,78,41,27,15,11,5,9,0
2003-416,Rome Masters,Clay,64,M,20030505,16,102247,,WC,Andrea Gaudenzi,R,183,ITA,29.7631759069,136,286,6-2 6-3,3,R64,67,1,4,50,22,16,12,8,3,6,0
2003-416,Rome Masters,Clay,64,M,20030505,17,103454,,LL,Nicolas Massu,R,183,CHI,23.5674195756,82,497,1-6 6-2 6-1,3,R64,103,3,0,64,41,24,8,11,0,6,0
2003-416,Rome Masters,Clay,64,M,20030505,18,102998,,,Jan Michael Gambill,R,190,USA,25.9192334018,40,875,6-4 4-6 6-2,3,R64,109,6,1,80,36,31,18,14,0,4,0
2003-416,Rome Masters,Clay,64,M,20030505,19,103484,,,James Blake,R,185,USA,23.3511293634,22,1275,6-2 1-6 6-3,3,R64,93,1,1,76,38,25,18,12,4,9,0
2003-416,Rome Masters,Clay,64,M,20030505,20,102854,10,,Sjeng Schalken,R,193,NED,26.6529774127,11,1770,2-6 6-3 6-1,3,R64,106,1,2,79,55,33,12,12,3,7,0
2003-416,Rome Masters,Clay,64,M,20030505,21,103206,13,,Sebastien Grosjean,R,175,FRA,24.9336071184,14,1645,6-7(4) 6-4 6-3,3,R64,159,2,1,117,65,45,21,15,4,9,0
2003-416,Rome Masters,Clay,64,M,20030505,22,103694,,,Olivier Rochus,R,168,BEL,22.2915811088,63,638,6-1 6-1,3,R64,48,1,0,46,41,17,2,7,3,8,0
2003-416,Rome Masters,Clay,64,M,20030505,23,103176,,,David Sanchez,R,183,ESP,25.0403832991,51,762,6-4 6-2,3,R64,80,3,4,71,39,25,14,9,4,7,0
2003-416,Rome Masters,Clay,64,M,20030505,24,103908,,,Paul Henri Mathieu,R,185,FRA,21.3086926762,43,855,6-3 7-5,3,R64,87,1,6,65,39,23,10,11,6,11,0
2003-416,Rome Masters,Clay,64,M,20030505,25,101885,,,Wayne Arthurs,L,190,AUS,32.1314168378,54,735,6-3 6-3,3,R64,63,8,5,58,30,24,10,9,4,7,0
2003-416,Rome Masters,Clay,64,M,20030505,26,102358,,Q,Thomas Enqvist,R,190,SWE,29.144421629,91,455,6-3 6-3,3,R64,63,5,4,51,32,24,4,9,2,6,0
2003-416,Rome Masters,Clay,64,M,20030505,27,103852,,,Feliciano Lopez,L,188,ESP,21.620807666,56,722,3-6 6-4 6-3,3,R64,111,6,5,107,55,41,23,14,8,11,0
2003-416,Rome Masters,Clay,64,M,20030505,28,102796,,Q,Magnus Norman,R,188,SWE,26.9295003422,83,493,7-6(7) 7-5,3,R64,118,2,1,75,46,35,9,12,2,6,0
2003-416,Rome Masters,Clay,64,M,20030505,29,102856,14,,Gustavo Kuerten,R,190,BRA,26.6475017112,15,1620,6-3 2-6 6-4,3,R64,101,12,2,65,35,29,16,13,1,4,0
2003-416,Rome Masters,Clay,64,M,20030505,30,102905,,,Stefan Koubek,L,175,AUT,26.3353867214,59,695,6-2 6-2,3,R64,52,2,2,43,25,11,6,8,3,8,0
2003-416,Rome Masters,Clay,64,M,20030505,31,102287,,Q,Albert Portas,R,188,ESP,29.4674880219,88,478,3-6 6-2 6-2,3,R64,107,10,5,72,40,31,9,12,2,7,0
2003-416,Rome Masters,Clay,64,M,20030505,32,102882,,Q,Mark Philippoussis,R,196,AUS,26.4887063655,62,645,7-6(3) 6-4,3,R64,109,13,2,73,36,29,19,11,4,5,0
2003-416,Rome Masters,Clay,64,M,20030505,33,103970,,,David Ferrer,R,175,ESP,21.0896646133,60,662,6-2 6-3,3,R32,77,1,7,70,37,18,16,9,8,13,0
2003-416,Rome Masters,Clay,64,M,20030505,34,103812,,Q,Victor Hanescu,R,198,ROU,21.787816564,132,294,6-1 7-6(6),3,R32,101,0,1,69,38,24,15,9,7,11,0
2003-416,Rome Masters,Clay,64,M,20030505,35,103888,,,Mardy Fish,R,188,USA,21.401779603,53,742,6-4 6-3,3,R32,79,2,1,57,32,22,9,9,1,4,0
2003-416,Rome Masters,Clay,64,M,20030505,36,103096,,,Arnaud Clement,R,173,FRA,25.3798767967,36,910,6-7(3) 6-2 6-4,3,R32,185,8,4,94,38,26,29,15,3,9,0
2003-416,Rome Masters,Clay,64,M,20030505,37,103018,,,Max Mirnyi,R,196,BLR,25.8288843258,32,1050,6-4 6-4,3,R32,70,2,5,60,27,22,19,10,6,8,0
2003-416,Rome Masters,Clay,64,M,20030505,38,102851,,WC,Giorgio Galimberti,R,180,ITA,26.6611909651,115,334,7-5 6-1,3,R32,78,1,4,57,36,17,6,9,2,8,0
2003-416,Rome Masters,Clay,64,M,20030505,39,103786,,,Nikolay Davydenko,R,178,RUS,21.9219712526,41,865,7-5 4-6 6-1,3,R32,136,4,3,96,63,42,14,14,3,8,0
2003-416,Rome Masters,Clay,64,M,20030505,40,104053,5,,Andy Roddick,R,188,USA,20.6789869952,6,2305,6-7(6) 6-3 6-4,3,R32,114,12,2,100,52,42,25,15,4,7,0
2003-416,Rome Masters,Clay,64,M,20030505,41,103171,,,Raemon Sluiter,R,185,NED,25.0595482546,65,637,6-1 7-5,3,R32,75,5,2,60,42,21,8,9,5,10,0
2003-416,Rome Masters,Clay,64,M,20030505,42,103252,,Q,Alberto Martin,R,175,ESP,24.7063655031,66,635,6-4 6-3,3,R32,74,0,2,55,38,25,8,10,1,4,0
2003-416,Rome Masters,Clay,64,M,20030505,43,103428,,,Juan Ignacio Chela,R,190,ARG,23.6796714579,33,1025,6-2 6-0,3,R32,53,0,10,44,20,12,5,7,1,6,0
2003-416,Rome Masters,Clay,64,M,20030505,44,103151,,,Mariano Zabaleta,R,183,ARG,25.1800136893,39,883,7-6(4) 6-2,3,R32,108,0,3,95,54,34,18,10,13,16,0
2003-416,Rome Masters,Clay,64,M,20030505,45,103103,,,Dominik Hrbaty,R,183,SVK,25.3305954825,58,702,6-1 6-4,3,R32,58,2,5,48,28,16,8,8,2,6,0
2003-416,Rome Masters,Clay,64,M,20030505,46,101965,,,Wayne Ferreira,R,185,RSA,31.6358658453,27,1135,7-6(4) 6-2,3,R32,90,4,2,74,28,19,22,10,4,7,0
2003-416,Rome Masters,Clay,64,M,20030505,47,102860,,,Agustin Calleri,R,183,ARG,26.636550308,29,1090,6-4 6-2,3,R32,86,3,7,57,23,19,13,9,4,7,0
2003-416,Rome Masters,Clay,64,M,20030505,48,102374,,,Alex Corretja,R,180,ESP,29.0650239562,17,1380,6-4 6-4,3,R32,114,2,2,81,34,23,18,10,7,11,0
2003-416,Rome Masters,Clay,64,M,20030505,49,103909,15,,Guillermo Coria,R,175,ARG,21.3059548255,16,1450,6-4 6-3,3,R16,74,4,2,57,42,24,7,9,3,6,0
2003-416,Rome Masters,Clay,64,M,20030505,50,102610,7,,Albert Costa,R,180,ESP,27.8603696099,8,1960,7-5 4-6 6-1,3,R16,139,3,2,86,47,35,14,14,5,10,0
2003-416,Rome Masters,Clay,64,M,20030505,51,102845,3,,Carlos Moya,R,190,ESP,26.6858316222,4,3035,6-4 7-6(4),3,R16,114,0,1,65,33,20,18,11,3,7,0
2003-416,Rome Masters,Clay,64,M,20030505,52,103813,,,Jarkko Nieminen,L,185,FIN,21.7823408624,35,940,6-0 6-3,3,R16,64,0,1,70,43,24,10,8,15,20,0
