tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,won
2004-D081,Davis Cup WG PO: AUT vs GBR,Clay,4,D,20040924,2,102257,,,Greg Rusedski,L,193,GBR,31.0390143737,80,498,3-6 6-3 6-4 7-6(4),5,RR,,,,,,,,,,,1
2004-D081,Davis Cup WG PO: AUT vs GBR,Clay,4,D,20040924,3,102450,,,Tim Henman,R,185,GBR,30.0396988364,4,2825,0-6 6-2 7-6(4) 6-2,5,RR,,,,,,,,,,,1
2004-D081,Davis Cup WG PO: AUT vs GBR,Clay,4,D,20040924,4,102905,,,Stefan Koubek,L,175,AUT,27.7152635181,81,497,7-6(2) 6-4 7-5,5,RR,,,,,,,,,,,1
2004-D082,Davis Cup WG PO: ROU vs CAN,Clay,4,D,20040924,1,102318,,,Andrei Pavel,R,183,ROU,30.6475017112,15,1460,7-5 6-3 6-2,5,RR,,,,,,,,,,,1
2004-D082,Davis Cup WG PO: ROU vs CAN,Clay,4,D,20040924,2,103812,,,Victor Hanescu,R,198,ROU,23.1676933607,90,475,5-7 6-3 3-6 6-3 6-4,5,RR,,,,,,,,,,,1
2004-D082,Davis Cup WG PO: ROU vs CAN,Clay,4,D,20040924,3,102318,,,Andrei Pavel,R,183,ROU,30.6475017112,15,1460,6-2 6-4 6-2,5,RR,,,,,,,,,,,1
2004-D082,Davis Cup WG PO: ROU vs CAN,Clay,4,D,20040924,4,104181,,,Victor Ionita,R,185,ROU,21.363449692,216,176,4-2 RET,5,RR,,,,,,,,,,,1
2004-D083,Davis Cup WG PO: RUS vs THA,Clay,4,D,20040924,1,104214,,,Igor Andreev,R,185,RUS,21.1882272416,40,826,7-5 6-2 6-4,5,RR,,,,,,,,,,,1
2004-D083,Davis Cup WG PO: RUS vs THA,Clay,4,D,20040924,2,103498,,,Marat Safin,R,193,RUS,24.6488706366,9,1760,6-4 6-1 6-2,5,RR,,,,,,,,,,,1
2004-D083,Davis Cup WG PO: RUS vs THA,Clay,4,D,20040924,3,103786,,,Nikolay Davydenko,R,178,RUS,23.3018480493,45,779,6-2 6-0,3,RR,,,,,,,,,,,1
2004-D083,Davis Cup WG PO: RUS vs THA,Clay,4,D,20040924,4,104022,,,Mikhail Youzhny,R,183,RUS,22.2395619439,33,1005,6-4 6-2,3,RR,,,,,,,,,,,1
2004-360,Casablanca,Clay,32,A,20040517,1,104259,,,Philipp Kohlschreiber,R,178,GER,20.5859000684,149,270,6-2 6-2,3,R32,65,1,4,63,28,17,15,8,5,9,0
2004-360,Casablanca,Clay,32,A,20040517,2,103153,,,Gilles Elseneer,R,188,BEL,26.1984941821,101,395,6-3 4-6 6-4,3,R32,108,5,7,97,59,35,14,15,6,13,0
2004-360,Casablanca,Clay,32,A,20040517,3,102558,,,Eric Taino,L,175,PHI,29.1663244353,165,239,6-2 6-1,3,R32,59,0,5,52,23,15,7,8,3,8,0
2004-360,Casablanca,Clay,32,A,20040517,4,103007,,WC,Mounir El Aarej,R,,MAR,26.9185489391,451,57,6-4 6-4,3,R32,94,4,6,87,36,25,23,10,17,20,0
2004-360,Casablanca,Clay,32,A,20040517,5,103105,4,,Ruben Ramirez Hidalgo,R,183,ESP,26.3600273785,80,495,6-4 6-2,3,R32,100,2,6,68,33,20,16,9,4,8,0
2004-360,Casablanca,Clay,32,A,20040517,6,104807,,WC,Mehdi Ziadi,U,,MAR,17.6563997262,,,6-1 3-6 6-1,3,R32,86,5,4,74,38,21,20,11,6,10,0
2004-360,Casablanca,Clay,32,A,20040517,7,103318,,Q,Zeljko Krajan,R,178,CRO,25.2840520192,422,64,6-3 7-5,3,R32,,,,,,,,,,,0
2004-360,Casablanca,Clay,32,A,20040517,8,103029,,WC,Mehdi Tahiri,R,183,MAR,26.803559206,663,22,6-3 6-4,3,R32,71,0,2,54,34,18,11,9,6,10,0
2004-360,Casablanca,Clay,32,A,20040517,9,101924,,,Stefano Pescosolido,R,185,ITA,32.9281314168,129,307,6-3 6-2,3,R32,55,4,1,40,23,19,7,8,1,4,0
2004-360,Casablanca,Clay,32,A,20040517,10,102950,,,Fernando Vicente,R,180,ESP,27.1923340178,146,274,7-5 6-1,3,R32,78,2,2,54,31,16,6,9,5,12,0
2004-360,Casablanca,Clay,32,A,20040517,11,103133,,,Olivier Mutis,R,175,FRA,26.2861054073,121,321,6-2 7-5,3,R32,71,1,1,59,22,14,18,10,2,6,0
2004-360,Casablanca,Clay,32,A,20040517,12,103324,,Q,Arnaud Di Pasquale,R,185,FRA,25.2621492129,432,62,7-6(7) 6-4,3,R32,123,1,1,80,55,37,12,11,3,6,0
2004-360,Casablanca,Clay,32,A,20040517,13,102615,6,,Dennis Van Scheppingen,R,185,NED,28.8678986995,86,474,6-4 6-2,3,R32,77,0,6,64,37,25,6,9,6,11,0
2004-360,Casablanca,Clay,32,A,20040517,14,103444,,,Jean Rene Lisnard,R,173,MON,24.643394935,125,314,7-6(7) 6-1,3,R32,,,,,,,,,,,0
2004-360,Casablanca,Clay,32,A,20040517,15,103009,,,Razvan Sabau,R,185,ROU,26.9130732375,155,260,6-2 6-3,3,R32,,,,,,,,,,,0
2004-360,Casablanca,Clay,32,A,20040517,16,103104,,LL,Bjorn Rehnquist,R,175,SWE,26.3627652293,196,195,6-1 6-2,3,R32,,,,,,,,,,,0
2004-360,Casablanca,Clay,32,A,20040517,17,102231,,,Alex Calatrava,R,190,ESP,30.9240246407,150,270,5-7 6-4 6-4,3,R16,147,9,2,102,50,33,28,16,7,12,0
2004-360,Casablanca,Clay,32,A,20040517,18,103700,,,Juan Pablo Guzman,L,178,ARG,23.2963723477,136,288,6-4 1-6 7-6(3),3,R16,138,3,7,100,60,39,20,15,7,11,0
2004-360,Casablanca,Clay,32,A,20040517,19,102369,,,Julien Boutter,R,190,FRA,30.1163586585,574,31,2-6 6-3 6-4,3,R16,117,11,7,95,46,29,21,13,7,12,0
2004-360,Casablanca,Clay,32,A,20040517,20,102768,,,Federico Browne,R,180,ARG,28.1095140315,181,212,6-2 3-1 RET,3,R16,45,1,4,33,17,10,7,6,1,4,0
2004-360,Casablanca,Clay,32,A,20040517,21,102642,5,,Cyril Saulnier,R,190,FRA,28.7529089665,79,496,6-0 6-3,3,R16,57,2,5,53,22,11,11,8,3,9,0
2004-360,Casablanca,Clay,32,A,20040517,22,102287,,,Albert Portas,R,188,ESP,30.5023956194,107,382,7-6(4) 7-6(2),3,R16,109,5,7,77,44,37,15,12,2,3,0
2004-360,Casablanca,Clay,32,A,20040517,23,104195,,Q,Simone Vagnozzi,R,173,ITA,20.9664613279,407,66,6-3 6-4,3,R16,103,1,5,66,42,22,12,9,4,8,0
2004-360,Casablanca,Clay,32,A,20040517,24,103917,,,Nicolas Mahut,R,190,FRA,22.3189596167,111,369,7-6(5) 6-4,3,R16,94,0,6,73,42,29,15,11,2,5,0
2004-360,Casablanca,Clay,32,A,20040517,25,103169,8,,Oscar Hernandez,R,180,ESP,26.1026694045,90,453,6-3 6-0,3,QF,56,0,1,41,19,10,8,7,2,6,0
2004-360,Casablanca,Clay,32,A,20040517,26,103693,7,,Thierry Ascione,R,188,FRA,23.3292265572,91,442,6-3 6-4,3,QF,75,2,6,65,38,27,12,10,4,7,0
2004-360,Casablanca,Clay,32,A,20040517,27,102179,3,,Antony Dupuis,R,185,FRA,31.2251882272,82,485,6-3 6-1,3,QF,58,2,0,51,26,15,13,8,6,10,0
2004-360,Casablanca,Clay,32,A,20040517,28,102730,,,Ivo Heuberger,R,188,SUI,28.2409308693,141,277,6-2 6-4,3,QF,86,4,3,58,20,17,12,9,4,8,0
2004-360,Casablanca,Clay,32,A,20040517,29,103898,,,Julien Benneteau,R,185,FRA,22.4065708419,109,373,6-2 6-2,3,SF,61,2,7,64,36,21,10,8,7,11,0
2004-360,Casablanca,Clay,32,A,20040517,30,103294,,,Christophe Rochus,R,170,BEL,25.4209445585,133,295,6-1 1-6 6-2,3,SF,96,1,2,69,35,20,16,11,2,7,0
2004-360,Casablanca,Clay,32,A,20040517,31,103103,1,,Dominik Hrbaty,R,183,SVK,26.3655030801,32,1022,6-3 1-6 6-4,3,F,116,4,3,93,67,47,11,13,9,11,0
2004-505,Vina del Mar,Clay,32,A,20040209,1,104269,,,Fernando Verdasco,L,188,ESP,20.2354551677,105,374,6-1 6-2,3,R32,57,1,4,36,24,15,2,7,2,6,0
2004-505,Vina del Mar,Clay,32,A,20040209,2,102886,,Q,Frantisek Cermak,R,193,CZE,27.2361396304,212,164,6-3 6-3,3,R32,69,2,2,64,40,25,9,9,5,8,0
2004-505,Vina del Mar,Clay,32,A,20040209,3,104154,,Q,Paul Capdeville,R,190,CHI,20.8569472964,459,56,6-4 6-4,3,R32,76,3,1,64,44,25,9,10,5,9,0
2004-505,Vina del Mar,Clay,32,A,20040209,4,103656,,,Albert Montanes,R,175,ESP,23.2032854209,94,407,6-1 7-5,3,R32,70,0,4,61,40,21,6,10,4,10,0
2004-505,Vina del Mar,Clay,32,A,20040209,5,103970,,,David Ferrer,R,175,ESP,21.8562628337,68,510,6-4 6-0,3,R32,70,1,0,57,41,18,8,8,5,10,0
2004-505,Vina del Mar,Clay,32,A,20040209,6,102494,,,Tomas Behrend,R,193,GER,29.1608487337,103,379,6-1 3-6 6-3,3,R32,95,4,2,65,34,29,13,12,2,5,0
2004-505,Vina del Mar,Clay,32,A,20040209,7,104503,,WC,Guillermo Hormazabal,U,,CHI,18.970568104,1011,6,6-4 7-5,3,R32,86,3,5,75,40,27,18,11,3,7,0
2004-505,Vina del Mar,Clay,32,A,20040209,8,102997,,WC,Hermes Gamonal,R,180,CHI,26.6940451745,187,195,6-2 6-1,3,R32,73,0,3,52,32,13,9,8,6,12,0
2004-505,Vina del Mar,Clay,32,A,20040209,9,103428,6,,Juan Ignacio Chela,R,190,ARG,24.4462696783,40,915,6-4 6-2,3,R32,73,1,2,48,30,17,6,9,3,8,0
2004-505,Vina del Mar,Clay,32,A,20040209,10,103506,,,Martin Vassallo Arguello,R,183,ARG,23.9972621492,110,361,6-4 6-3,3,R32,91,2,4,57,37,22,4,9,4,10,0
2004-505,Vina del Mar,Clay,32,A,20040209,11,102839,,,Nicolas Lapentti,R,188,ECU,27.4907597536,60,598,7-6(5) 6-4,3,R32,119,8,2,75,41,28,17,11,3,7,0
2004-505,Vina del Mar,Clay,32,A,20040209,12,104755,,,Richard Gasquet,R,185,FRA,17.6454483231,104,377,3-6 6-3 6-2,3,R32,108,6,5,87,51,34,12,13,2,7,0
2004-505,Vina del Mar,Clay,32,A,20040209,13,102287,,,Albert Portas,R,188,ESP,30.2340862423,83,436,6-0 6-4,3,R32,64,3,4,55,20,13,13,8,3,8,0
2004-505,Vina del Mar,Clay,32,A,20040209,14,102548,,Q,Juan Antonio Marin,R,175,CRC,28.9418206708,246,142,6-4 6-3,3,R32,88,2,1,62,26,14,16,10,5,10,0
2004-505,Vina del Mar,Clay,32,A,20040209,15,103169,,,Oscar Hernandez,R,180,ESP,25.8343600274,92,415,6-4 6-1,3,R32,81,1,2,65,46,25,7,8,4,8,0
2004-505,Vina del Mar,Clay,32,A,20040209,16,103444,,,Jean Rene Lisnard,R,173,MON,24.3750855578,123,324,6-3 6-3,3,R32,64,1,5,61,26,13,22,9,1,4,0
2004-505,Vina del Mar,Clay,32,A,20040209,17,103248,,,Harel Levy,R,185,ISR,25.5140314853,106,373,6-2 6-4,3,R16,75,3,0,47,32,22,5,9,0,3,0
2004-505,Vina del Mar,Clay,32,A,20040209,18,103201,,WC,Adrian Garcia,R,175,CHI,25.711156742,232,152,7-5 6-1,3,R16,87,0,4,81,44,28,15,10,12,17,0
2004-505,Vina del Mar,Clay,32,A,20040209,19,103105,,,Ruben Ramirez Hidalgo,R,183,ESP,26.0917180014,79,455,6-3 4-6 6-1,3,R16,125,3,5,87,42,21,25,13,9,15,0
2004-505,Vina del Mar,Clay,32,A,20040209,20,103632,,,Luis Horna,R,180,PER,23.4031485284,65,548,6-1 1-0 RET,3,R16,41,1,2,25,11,4,7,4,1,4,0
2004-505,Vina del Mar,Clay,32,A,20040209,21,103525,,,Ivan Miranda,R,175,PER,23.923340178,126,319,6-1 6-4,3,R16,70,1,3,46,26,11,10,8,2,6,0
2004-505,Vina del Mar,Clay,32,A,20040209,22,104076,,,Jose Acasuso,R,190,ARG,21.3059548255,113,354,6-3 6-3,3,R16,71,3,2,53,24,16,15,9,0,3,0
2004-505,Vina del Mar,Clay,32,A,20040209,23,102869,,,Galo Blanco,R,173,ESP,27.3374401095,88,422,6-2 6-0,3,R16,54,2,2,42,21,9,8,7,2,7,0
2004-505,Vina del Mar,Clay,32,A,20040209,24,102644,,Q,Franco Squillari,L,183,ARG,28.4681724846,137,285,6-1 7-6(2),3,R16,93,2,1,74,46,27,12,9,10,13,0
2004-505,Vina del Mar,Clay,32,A,20040209,25,103454,1,,Nicolas Massu,R,183,CHI,24.334017796,14,1564,7-6(4) 6-3,3,QF,123,1,1,79,53,34,12,10,9,12,0
2004-505,Vina del Mar,Clay,32,A,20040209,26,103151,3,,Mariano Zabaleta,R,183,ARG,25.9466119097,31,1060,6-3 6-4,3,QF,94,2,4,65,37,25,13,9,9,12,0
2004-505,Vina del Mar,Clay,32,A,20040209,27,103292,4,,Gaston Gaudio,R,175,ARG,25.1690622861,34,1030,7-5 3-6 6-2,3,QF,137,4,1,89,63,36,9,15,6,13,0
2004-505,Vina del Mar,Clay,32,A,20040209,28,103835,7,,Filippo Volandri,R,183,ITA,22.4284736482,44,799,6-1 2-6 7-6(4),3,QF,105,0,1,84,60,36,10,13,5,11,0
2004-505,Vina del Mar,Clay,32,A,20040209,29,103581,8,,Flavio Saretta,R,183,BRA,23.6167008898,45,769,6-2 6-3,3,SF,66,2,3,46,29,20,7,8,4,7,0
2004-505,Vina del Mar,Clay,32,A,20040209,30,103176,,,David Sanchez,R,183,ESP,25.8069815195,50,736,7-6(6) 6-4,3,SF,100,1,1,62,45,34,8,11,1,3,0
2004-505,Vina del Mar,Clay,32,A,20040209,31,102856,2,,Gustavo Kuerten,R,190,BRA,27.4140999316,17,1410,7-5 6-4,3,F,101,5,7,77,46,29,12,11,3,8,0
2004-506,Buenos Aires,Clay,32,A,20040216,1,103632,,,Luis Horna,R,180,PER,23.4223134839,66,555,6-1 6-2,3,R32,66,2,3,61,38,21,6,8,7,13,0
2004-506,Buenos Aires,Clay,32,A,20040216,2,104043,,Q,Marc Lopez,R,175,ESP,21.5468856947,138,270,6-0 6-1,3,R32,62,0,2,57,34,10,10,7,7,14,0
2004-506,Buenos Aires,Clay,32,A,20040216,3,102839,,,Nicolas Lapentti,R,188,ECU,27.5099247091,59,598,7-6(2) 6-1,3,R32,97,1,3,75,46,25,13,10,6,11,0
2004-506,Buenos Aires,Clay,32,A,20040216,4,104117,,Q,Giovanni Lapentti,R,193,ECU,21.0595482546,128,314,7-5 6-0,3,R32,80,1,6,52,38,16,5,9,3,9,0
2004-506,Buenos Aires,Clay,32,A,20040216,5,103656,,,Albert Montanes,R,175,ESP,23.2224503765,119,337,6-1 6-3,3,R32,70,0,0,52,28,13,9,7,5,10,0
2004-506,Buenos Aires,Clay,32,A,20040216,6,103084,,WC,Guillermo Canas,R,185,ARG,26.2258726899,144,259,6-3 4-6 6-2,3,R32,113,0,2,77,49,26,14,13,2,8,0
2004-506,Buenos Aires,Clay,32,A,20040216,7,104269,,,Fernando Verdasco,L,188,ESP,20.2546201232,102,374,2-6 7-5 6-1,3,R32,122,3,3,94,58,38,18,13,5,8,0
2004-506,Buenos Aires,Clay,32,A,20040216,8,102869,,,Galo Blanco,R,173,ESP,27.356605065,86,432,6-4 6-2,3,R32,64,2,1,57,35,24,9,9,1,4,0
2004-506,Buenos Aires,Clay,32,A,20040216,9,103292,7,,Gaston Gaudio,R,175,ARG,25.1882272416,35,995,6-3 7-6(6),3,R32,95,1,1,71,51,27,10,10,4,8,0
2004-506,Buenos Aires,Clay,32,A,20040216,10,102287,,,Albert Portas,R,188,ESP,30.2532511978,84,436,6-4 6-3,3,R32,71,2,4,57,36,22,8,9,4,8,0
2004-506,Buenos Aires,Clay,32,A,20040216,11,102494,,,Tomas Behrend,R,193,GER,29.1800136893,101,379,6-4 6-2,3,R32,74,0,3,54,28,14,12,9,4,9,0
2004-506,Buenos Aires,Clay,32,A,20040216,12,102856,4,,Gustavo Kuerten,R,190,BRA,27.4332648871,17,1455,6-3 7-5,3,R32,72,3,0,59,36,23,11,10,4,7,0
2004-506,Buenos Aires,Clay,32,A,20040216,13,103444,,,Jean Rene Lisnard,R,173,MON,24.3942505133,122,324,6-4 6-4,3,R32,88,1,2,68,40,27,14,10,7,10,0
2004-506,Buenos Aires,Clay,32,A,20040216,14,102554,,Q,Diego Moyano,R,175,ARG,28.9281314168,247,147,6-1 4-6 6-4,3,R32,139,0,0,93,59,34,17,14,5,11,0
2004-506,Buenos Aires,Clay,32,A,20040216,15,103105,,,Ruben Ramirez Hidalgo,R,183,ESP,26.1108829569,79,465,3-6 6-0 6-1,3,R32,119,0,7,82,42,27,14,11,6,12,0
2004-506,Buenos Aires,Clay,32,A,20040216,16,103248,,,Harel Levy,R,185,ISR,25.5331964408,99,383,6-2 6-4,3,R32,67,1,1,62,31,19,17,9,7,10,0
2004-506,Buenos Aires,Clay,32,A,20040216,17,102644,,WC,Franco Squillari,L,183,ARG,28.4873374401,135,290,6-3 4-6 6-1,3,R16,121,0,5,88,56,30,15,13,4,10,0
2004-506,Buenos Aires,Clay,32,A,20040216,18,103428,8,,Juan Ignacio Chela,R,190,ARG,24.4654346338,41,915,7-6(4) 6-3,3,R16,111,5,6,81,49,26,13,11,8,14,0
2004-506,Buenos Aires,Clay,32,A,20040216,19,103835,,,Filippo Volandri,R,183,ITA,22.4476386037,45,834,6-2 6-4,3,R16,81,0,4,49,33,21,8,9,1,4,0
2004-506,Buenos Aires,Clay,32,A,20040216,20,102860,5,,Agustin Calleri,R,183,ARG,27.4223134839,21,1285,7-5 6-2,3,R16,85,6,2,62,31,21,12,10,4,8,0
2004-506,Buenos Aires,Clay,32,A,20040216,21,103535,,Q,Olivier Patience,R,180,FRA,23.8959616701,131,301,3-6 7-6(9) 6-4,3,R16,151,1,1,120,91,64,14,16,9,12,0
2004-506,Buenos Aires,Clay,32,A,20040216,22,103581,,,Flavio Saretta,R,183,BRA,23.6358658453,44,839,7-6(1) 3-6 6-2,3,R16,139,6,4,96,46,32,18,15,2,7,0
2004-506,Buenos Aires,Clay,32,A,20040216,23,103169,,,Oscar Hernandez,R,180,ESP,25.8535249829,91,415,6-1 6-4,3,R16,69,0,4,54,35,22,5,8,2,6,0
2004-506,Buenos Aires,Clay,32,A,20040216,24,103176,,,David Sanchez,R,183,ESP,25.826146475,54,636,7-6(5) 1-6 7-6(5),3,R16,144,2,3,120,80,52,21,15,11,14,0
2004-506,Buenos Aires,Clay,32,A,20040216,25,104338,,WC,Juan Monaco,R,185,ARG,19.8850102669,223,159,7-6(8) 3-6 6-1,3,QF,134,2,2,97,68,44,9,14,5,10,0
2004-506,Buenos Aires,Clay,32,A,20040216,26,103454,3,,Nicolas Massu,R,183,CHI,24.3531827515,14,1582,6-3 4-6 7-5,3,QF,160,4,1,92,62,36,17,15,6,11,0
2004-506,Buenos Aires,Clay,32,A,20040216,27,103970,,,David Ferrer,R,175,ESP,21.8754277892,70,504,7-5 7-6(5),3,QF,112,0,2,89,58,38,9,12,8,13,0
2004-506,Buenos Aires,Clay,32,A,20040216,28,103151,6,,Mariano Zabaleta,R,183,ARG,25.9657768652,30,1085,4-6 7-6(4) 6-4,3,QF,152,2,4,118,77,53,21,16,8,10,0
2004-506,Buenos Aires,Clay,32,A,20040216,29,104755,,,Richard Gasquet,R,185,FRA,17.6646132786,105,367,7-6(1) 6-1,3,SF,75,4,3,55,27,19,10,9,5,8,0
2004-506,Buenos Aires,Clay,32,A,20040216,30,104076,,,Jose Acasuso,R,190,ARG,21.325119781,111,354,7-6(3) 7-5,3,SF,117,5,1,83,41,29,22,12,6,8,0
2004-506,Buenos Aires,Clay,32,A,20040216,31,102845,2,,Carlos Moya,R,190,ESP,27.4715947981,7,2345,6-4 6-1,3,F,72,1,3,71,39,23,14,9,7,11,0
2004-500,Halle,Grass,32,A,20040607,1,102563,,,Thomas Johansson,R,180,SWE,29.2073921971,191,206,6-3 6-2,3,R32,69,3,2,62,38,23,7,8,5,9,0
2004-500,Halle,Grass,32,A,20040607,2,104252,,,Florian Mayer,R,190,GER,20.6735112936,71,557,6-7(4) 6-2 7-6(2),3,R32,113,9,5,110,64,45,23,16,7,11,0
2004-500,Halle,Grass,32,A,20040607,3,102565,,WC,Alexander Waske,R,188,GER,29.1882272416,187,210,6-1 6-4,3,R32,75,7,10,65,29,20,14,8,8,11,0
2004-500,Halle,Grass,32,A,20040607,4,102318,7,,Andrei Pavel,R,183,ROU,30.3600273785,20,1264,1-6 6-4 6-4,3,R32,94,4,4,77,42,34,17,14,4,7,0
2004-500,Halle,Grass,32,A,20040607,5,103344,,,Ivan Ljubicic,R,193,CRO,25.2210814511,29,1040,6-2 6-2,3,R32,51,5,1,49,32,17,8,8,4,8,0
2004-500,Halle,Grass,32,A,20040607,6,103356,,Q,Michel Kratochvil,R,185,SUI,25.1690622861,167,245,6-2 6-2,3,R32,59,3,5,49,23,15,9,8,3,7,0
2004-500,Halle,Grass,32,A,20040607,7,103582,,Q,Michael Berrer,L,193,GER,23.9342915811,253,136,3-6 7-6(5) 7-5,3,R32,151,6,6,113,76,57,22,17,5,6,0
2004-500,Halle,Grass,32,A,20040607,8,103852,8,,Feliciano Lopez,L,188,ESP,22.71321013,21,1260,6-3 6-4,3,R32,54,5,3,47,26,23,8,9,0,2,0
2004-500,Halle,Grass,32,A,20040607,9,102184,,WC,David Prinosil,R,185,GER,31.2470910335,368,80,6-4 6-2,3,R32,71,1,7,63,34,23,12,9,5,8,0
2004-500,Halle,Grass,32,A,20040607,10,103835,,,Filippo Volandri,R,183,ITA,22.7542778919,45,766,2-6 6-2 6-2,3,R32,84,2,3,68,49,29,6,12,2,8,0
2004-500,Halle,Grass,32,A,20040607,11,103786,,,Nikolay Davydenko,R,178,RUS,23.0143737166,58,645,7-6(5) 2-6 6-3,3,R32,120,11,6,117,72,52,15,15,9,13,0
2004-500,Halle,Grass,32,A,20040607,12,103280,4,,Martin Verkerk,R,196,NED,25.6016427105,55,670,7-5 7-5,3,R32,79,4,2,65,38,31,14,12,2,4,0
2004-500,Halle,Grass,32,A,20040607,13,103498,5,,Marat Safin,R,193,RUS,24.3613963039,15,1420,6-2 6-7(3) 7-6(4),3,R32,145,13,3,122,76,51,27,16,6,9,0
2004-500,Halle,Grass,32,A,20040607,14,102694,,,Lars Burgsmuller,R,183,GER,28.5037645448,92,454,6-3 6-4,3,R32,67,6,4,53,34,24,11,9,2,4,0
2004-500,Halle,Grass,32,A,20040607,15,104417,,,Robin Soderling,R,193,SWE,19.8138261465,44,770,7-6(3) 4-6 6-3,3,R32,99,22,3,89,56,50,13,15,2,3,0
2004-500,Halle,Grass,32,A,20040607,16,103401,,Q,Jan Hernych,R,190,CZE,24.9199178645,114,349,6-3 6-2,3,R32,68,2,1,53,39,21,6,8,2,6,0
2004-500,Halle,Grass,32,A,20040607,17,104022,,,Mikhail Youzhny,R,183,RUS,21.9520876112,34,915,6-2 6-1,3,R16,69,4,0,80,44,23,13,7,9,14,0
2004-500,Halle,Grass,32,A,20040607,18,102880,,,Alexander Popp,R,201,GER,27.5893223819,84,482,7-6(4) 6-2,3,R16,96,4,8,77,47,30,9,10,5,9,0
2004-500,Halle,Grass,32,A,20040607,19,103843,,LL,Marco Chiudinelli,R,185,SUI,22.7405886379,193,203,6-3 6-1,3,R16,58,0,7,51,30,18,5,8,5,9,0
2004-500,Halle,Grass,32,A,20040607,20,102202,,,Kenneth Carlsen,L,190,DEN,31.1403148528,104,388,6-7(3) 6-2 6-4,3,R16,115,11,3,90,57,42,18,15,5,8,0
2004-500,Halle,Grass,32,A,20040607,21,102227,,,Sargis Sargsian,R,180,ARM,31.0116358658,51,745,6-4 6-3,3,R16,65,5,4,54,27,21,10,9,2,5,0
2004-500,Halle,Grass,32,A,20040607,22,104312,,Q,Andreas Seppi,R,190,ITA,20.2929500342,181,220,6-3 6-4,3,R16,69,3,4,53,31,24,10,9,2,4,0
2004-500,Halle,Grass,32,A,20040607,23,102035,,,Jonas Bjorkman,R,183,SWE,32.2080766598,27,1110,5-7 6-4 6-4,3,R16,150,6,3,116,74,48,21,16,8,12,0
2004-500,Halle,Grass,32,A,20040607,24,104026,,,Joachim Johansson,R,198,SWE,21.9356605065,48,752,7-6(5) 6-4,3,R16,94,10,9,80,45,34,20,11,8,9,0
2004-500,Halle,Grass,32,A,20040607,25,103096,,,Arnaud Clement,R,173,FRA,26.4722792608,37,860,6-3 7-5,3,QF,72,1,0,62,41,26,12,10,2,4,0
2004-500,Halle,Grass,32,A,20040607,26,103163,,WC,Tommy Haas,R,188,GER,26.1793292266,112,360,6-4 7-6(1),3,QF,96,6,5,80,48,37,12,11,3,4,0
2004-500,Halle,Grass,32,A,20040607,27,104269,,,Fernando Verdasco,L,188,ESP,20.5612594114,50,749,6-2 6-2,3,QF,52,2,5,46,22,15,9,8,3,7,0
2004-500,Halle,Grass,32,A,20040607,28,103017,,,Nicolas Kiefer,R,183,GER,26.9240246407,31,1005,6-3 7-6(2),3,QF,76,6,1,57,44,35,6,10,1,2,0
2004-500,Halle,Grass,32,A,20040607,29,102562,3,,Jiri Novak,R,190,CZE,29.2128678987,19,1310,6-3 6-4,3,SF,53,1,0,49,32,23,9,9,4,6,0
2004-500,Halle,Grass,32,A,20040607,30,102783,2,,Rainer Schuettler,R,180,GER,28.1177275838,8,2225,6-4 4-6 7-6(4),3,SF,125,4,3,90,58,46,17,16,0,2,0
2004-500,Halle,Grass,32,A,20040607,31,103888,6,,Mardy Fish,R,188,USA,22.4941820671,23,1230,6-0 6-3,3,F,57,3,2,60,33,18,11,7,3,7,0
2004-468,Estoril,Clay,32,A,20040412,1,102783,1,,Rainer Schuettler,R,180,GER,27.9644079398,6,2245,7-6(4) 6-7(4) 6-3,3,R32,163,2,1,110,62,37,27,16,4,9,0
2004-468,Estoril,Clay,32,A,20040412,2,102571,,,Gregory Carraz,R,190,FRA,29.0102669405,54,641,6-4 7-5,3,R32,83,6,5,73,43,27,13,11,3,7,0
2004-468,Estoril,Clay,32,A,20040412,3,103786,,,Nikolay Davydenko,R,178,RUS,22.8610540726,70,525,7-6(4) 6-3,3,R32,98,0,7,77,50,31,8,11,4,9,0
2004-468,Estoril,Clay,32,A,20040412,4,103292,7,,Gaston Gaudio,R,175,ARG,25.3415468857,31,990,6-3 6-4,3,R32,65,1,9,52,26,16,12,9,2,6,0
2004-468,Estoril,Clay,32,A,20040412,5,102860,3,,Agustin Calleri,R,183,ARG,27.575633128,21,1185,7-6(3) 3-6 7-6(3),3,R32,158,7,6,125,59,46,30,17,4,7,0
2004-468,Estoril,Clay,32,A,20040412,6,102369,,,Julien Boutter,R,190,FRA,30.0205338809,226,160,3-6 6-2 6-4,3,R32,94,5,13,77,46,34,11,13,7,11,0
2004-468,Estoril,Clay,32,A,20040412,7,104311,,WC,Leonardo Tavares,R,,POR,20.1423682409,673,22,7-5 2-6 6-3,3,R32,145,3,5,95,47,29,23,14,7,12,0
